model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,minus_llr,0.5517241379310345,0.053318023688625406,87,0,0.1955954826503766,0.4490712611870892
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,minus_logp_alt,0.5747126436781609,0.05300379739970276,87,0,0.09898957033625876,0.29060247241613046
exp58-mammals,128,mendelian_traits,train,per_subset,distal,abs_llr,0.5535714285714286,0.06643069724489686,56,0,0.25220188001141275,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_flat_last,0.6071428571428571,0.06526325921156138,56,0,0.07044771179924035,0.23702033876379933
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_flat_middle,0.5714285714285714,0.06613000712661082,56,0,0.17484097649184238,0.41794655735101766
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_lastpos_last,0.5535714285714286,0.06643069724489686,56,0,0.25220188001141275,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_lastpos_middle,0.5892857142857143,0.06574138471863086,56,0,0.11440277061717805,0.32175779236081326
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_mean_last,0.6964285714285714,0.061443327012803695,56,0,0.0022807663732041096,0.01578992104525922
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_mean_middle,0.625,0.06469364618834571,56,0,0.04071340730475309,0.1637634260302918
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_varpos_last,0.5178571428571429,0.06677268507633347,56,0,0.4469265474175108,0.7114871072379801
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_cosine_varpos_middle,0.5535714285714286,0.06643069724489686,56,0,0.25220188001141275,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_flat_last,0.5535714285714286,0.06643069724489686,56,0,0.25220188001141275,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_flat_middle,0.5714285714285714,0.06613000712661082,56,0,0.17484097649184238,0.41794655735101766
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_lastpos_last,0.5,0.0668153104781061,56,0,0.5530734525824892,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_lastpos_middle,0.5892857142857143,0.06574138471863086,56,0,0.11440277061717805,0.32175779236081326
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_mean_last,0.625,0.06469364618834571,56,0,0.04071340730475309,0.1637634260302918
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_mean_middle,0.625,0.06469364618834571,56,0,0.04071340730475309,0.1637634260302918
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_varpos_last,0.4642857142857143,0.06664464529394455,56,0,0.7477981199885873,0.9242177010530591
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_l2_varpos_middle,0.5714285714285714,0.06613000712661082,56,0,0.17484097649184238,0.41794655735101766
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_flat_last,0.6428571428571429,0.06403010407148536,56,0,0.022023273051075383,0.10216982343282394
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_flat_middle,0.5892857142857143,0.06574138471863086,56,0,0.11440277061717805,0.32175779236081326
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_lastpos_last,0.5714285714285714,0.06613000712661082,56,0,0.17484097649184238,0.41794655735101766
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_lastpos_middle,0.5892857142857143,0.06574138471863086,56,0,0.11440277061717805,0.32175779236081326
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_mean_last,0.625,0.06469364618834571,56,0,0.04071340730475309,0.1637634260302918
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_mean_middle,0.5178571428571429,0.06677268507633347,56,0,0.4469265474175108,0.7114871072379801
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_varpos_last,0.5714285714285714,0.06613000712661082,56,0,0.17484097649184238,0.41794655735101766
exp58-mammals,128,mendelian_traits,train,per_subset,distal,embed_minus_dot_varpos_middle,0.5357142857142857,0.06664464529394455,56,0,0.3444398803616697,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,distal,llr,0.6071428571428571,0.06526325921156138,56,0,0.07044771179924035,0.23702033876379933
exp58-mammals,128,mendelian_traits,train,per_subset,distal,logp_ref,0.45535714285714285,0.06654845379041532,56,1,0.7906229058654923,0.9378064122292497
exp58-mammals,128,mendelian_traits,train,per_subset,distal,minus_entropy,0.3482142857142857,0.06366220802838653,56,1,0.9927730832330861,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,distal,minus_llr,0.39285714285714285,0.06526325921156138,56,0,0.959286592695247,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,distal,minus_logp_alt,0.44642857142857145,0.06643069724489688,56,0,0.8251590235081576,0.9616615359758393
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,abs_llr,0.7308120133481646,0.006615548047743734,4495,0,1.6904702212133393e-218,1.0867308564942896e-216
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_flat_last,0.7363737486095662,0.006571713594660627,4495,0,1.682514526280799e-229,1.16481774896363e-227
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_flat_middle,0.6812013348164627,0.006950741611999496,4495,0,1.6642524652725618e-133,7.489136093726528e-132
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_lastpos_last,0.6823136818687431,0.006944267590615267,4495,0,3.675548350961623e-135,1.6749334257546635e-133
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_lastpos_middle,0.6511679644048943,0.007108694429595781,4495,0,6.266989027595708e-93,2.425931236488661e-91
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_mean_last,0.739488320355951,0.006546578969101662,4495,0,8.498559464541806e-236,6.243839606602143e-234
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_mean_middle,0.6941045606229144,0.006872806266167922,4495,2,1.7931246568311937e-153,8.842806526838764e-152
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_varpos_last,0.6273637374860956,0.007211696073815374,4495,0,2.775358560538136e-66,8.764290191173063e-65
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_cosine_varpos_middle,0.6338153503893215,0.0071856588728656705,4495,0,4.9317134520957997e-73,1.659268077340643e-71
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_flat_last,0.7381535038932147,0.0065574030472267415,4495,0,4.3638949079314195e-233,3.142004333710622e-231
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_flat_middle,0.6887652947719689,0.0069058126036974365,4495,0,5.508816488623223e-145,2.6094393893478424e-143
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_lastpos_last,0.6578420467185762,0.007076349685349197,4495,0,2.887323821598901e-101,1.1549295286395603e-99
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_lastpos_middle,0.6600667408231368,0.007065223522443011,4495,0,3.945974096793348e-104,1.6712360880536533e-102
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_mean_last,0.7328142380422692,0.006599921302068939,4495,0,2.0081931890410022e-222,1.3640557510467185e-220
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_mean_middle,0.6981090100111235,0.006847339311824685,4495,0,6.928255347523917e-160,3.464127673761958e-158
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_varpos_last,0.6460511679644049,0.007132451903284444,4495,0,8.503276207818652e-87,3.1558550874378504e-85
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_l2_varpos_middle,0.6578420467185762,0.007076349685349197,4495,0,2.887323821598901e-101,1.1549295286395603e-99
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_flat_last,0.4533926585094549,0.007425233646794949,4495,0,0.999999999818228,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_flat_middle,0.4436040044493882,0.007410113818587216,4495,0,0.9999999999999833,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_lastpos_last,0.4827586206896552,0.007453269095437575,4495,0,0.9900172132004247,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_lastpos_middle,0.47919911012235816,0.007451247896327476,4495,0,0.9974799044001946,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_mean_last,0.521245828698554,0.007450968608605996,4495,0,0.0022963295220856193,0.015867152167962053
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_mean_middle,0.4901001112347052,0.007456242275910242,4495,0,0.9102679214208033,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_varpos_last,0.457174638487208,0.007430298859205302,4495,0,0.9999999958138952,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,embed_minus_dot_varpos_middle,0.5147942157953281,0.007454439012859437,4495,0,0.024480052071687908,0.11016023432259558
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,llr,0.25339265850945497,0.006487513790160523,4495,0,1.0,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,logp_ref,0.7279199110122359,0.006637817869258302,4495,138,3.96729632795251e-220,2.6448642186350067e-218
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,minus_entropy,0.7194660734149054,0.006700897996033559,4495,2,4.291261719428179e-197,2.532547899990401e-195
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,minus_llr,0.7466073414905451,0.006487513790160522,4495,0,1.4692077348164783e-250,1.1498147489868091e-248
exp58-mammals,128,mendelian_traits,train,per_subset,missense_variant,minus_logp_alt,0.7474972191323693,0.006479970449295836,4495,0,1.9286872739278177e-252,1.5429498191422542e-250
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,abs_llr,0.6666666666666666,0.07273929674533079,42,0,0.021779260961920954,0.10216982343282394
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_last,0.6190476190476191,0.07493293261613744,42,0,0.08207470089155322,0.2495514554135064
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_middle,0.6904761904761905,0.07133402662018651,42,0,0.009760236391230137,0.05422353550683409
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_last,0.5952380952380952,0.07573916789051807,42,0,0.13997811926446957,0.3691198807880504
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_middle,0.5952380952380952,0.07573916789051807,42,0,0.13997811926446957,0.3691198807880504
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_last,0.6666666666666666,0.07273929674533079,42,0,0.021779260961920954,0.10216982343282394
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_middle,0.6428571428571429,0.07393559564382367,42,0,0.044214773493877146,0.16577631265533618
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_last,0.5476190476190477,0.07680098373375653,42,0,0.32198447818518616,0.610397115043007
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_middle,0.47619047619047616,0.07706415178216067,42,0,0.6780155218148138,0.8821307837128044
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_last,0.6428571428571429,0.07393559564382367,42,0,0.044214773493877146,0.16577631265533618
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_middle,0.6666666666666666,0.07273929674533079,42,0,0.021779260961920954,0.10216982343282394
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_last,0.5714285714285714,0.07636035483212125,42,0,0.22039953367129783,0.4822801506680682
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_middle,0.6190476190476191,0.07493293261613744,42,0,0.08207470089155322,0.2495514554135064
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_last,0.7142857142857143,0.06970714806775237,42,0,0.003957948667448363,0.025984216985167286
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_middle,0.6190476190476191,0.07493293261613744,42,0,0.08207470089155322,0.2495514554135064
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_last,0.5476190476190477,0.07680098373375653,42,0,0.32198447818518616,0.610397115043007
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_middle,0.5476190476190477,0.07680098373375653,42,0,0.32198447818518616,0.610397115043007
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_last,0.42857142857142855,0.07636035483212125,42,0,0.8600218807355304,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_middle,0.6190476190476191,0.07493293261613744,42,0,0.08207470089155322,0.2495514554135064
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_last,0.42857142857142855,0.07636035483212125,42,0,0.8600218807355304,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_middle,0.5476190476190477,0.07680098373375653,42,0,0.32198447818518616,0.610397115043007
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_last,0.30952380952380953,0.07133402662018651,42,0,0.9960420513325516,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_middle,0.47619047619047616,0.07706415178216067,42,0,0.6780155218148138,0.8821307837128044
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_last,0.47619047619047616,0.07706415178216067,42,0,0.6780155218148138,0.8821307837128044
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_middle,0.42857142857142855,0.07636035483212125,42,0,0.8600218807355304,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,llr,0.5714285714285714,0.07636035483212125,42,0,0.22039953367129783,0.4822801506680682
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,logp_ref,0.3333333333333333,0.07273929674533079,42,0,0.9902397636087699,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,minus_entropy,0.5,0.07715167498104596,42,0,0.5611928356238423,0.7988510115641883
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,minus_llr,0.42857142857142855,0.07636035483212125,42,0,0.8600218807355304,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,per_subset,non_coding_transcript_exon_variant,minus_logp_alt,0.5,0.07715167498104596,42,0,0.5611928356238423,0.7988510115641883
exp58-mammals,128,mendelian_traits,train,per_subset,splicing,abs_llr,0.6666666666666666,0.05337605126836238,78,0,0.0021674404417537066,0.01566824415725571
exp58-mammals,128,mendelian_traits,train,per_subset,splicing,embed_cosine_flat_last,0.7051282051282052,0.05163014666229672,78,0,0.00018889600710338133,0.0016790756186967231
exp58-mammals,128,mendelian_traits,train,per_subset,splicing,embed_cosine_flat_middle,0.7564102564102564,0.048602756649638,78,0,3.207531953354585e-06,3.901052375701522e-05
exp58-mammals,128,mendelian_traits,train,per_subset,splicing,embed_cosine_lastpos_last,0.7307692307692307,0.05022329142607982,78,0,2.7855582432345547e-05,0.00029236179812374335
